name	ref	coverage	ref_coverage	qstart	qend	rstart	rend	aligned_ref_len	direction	length	read_length	match	ins	del	sub	iden	acc	mapq
e52d6ea4-7270-4cc3-a063-c70ddf5a1985	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.8644590817550069	0	24499	7702	32315	24613	-	24639	24499	24473	26	140	15	99.93870796387856	99.26539226429644	60
5416b338-7e0e-4b3c-a73a-92344d70a443_1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.14231455731813625	0	4052	7990	12042	4052	+	4052	4052	4052	0	0	0	100.0	100.0	60
134c442e-b3d2-4380-9475-3b47eb9df693	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	98.21826280623608	0.015418581111219598	2	443	8048	8487	439	+	443	449	437	4	2	2	99.54233409610984	98.1941309255079	60
6f211347-35c7-4b03-b81e-83a8f323f8e0	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.09528612882628422	0	2704	8593	11306	2713	+	2713	2704	2704	0	9	0	100.0	99.6682639144858	60
f710141d-c5f0-4847-bfba-bd5a6c843d6b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.020511278744765937	0	583	8688	9272	584	-	584	583	583	0	1	0	100.0	99.82876712328768	60
554da2f4-5707-48fe-bd3b-88ba52487856	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.13669502889491272	0	3892	8815	12707	3892	-	3892	3892	3892	0	0	0	100.0	100.0	60
35566a35-ce68-4506-b8b8-74fca3bc9647	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	99.16482823826033	0.22105819934855617	0	6293	9025	15319	6294	-	6295	6346	6292	1	2	2	99.96821360457724	99.92057188244638	60
1c96e430-f8f6-4c8c-9099-9de94c4ea051	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06743434107868253	0	1920	9040	10960	1920	+	1920	1920	1920	0	0	0	100.0	100.0	60
df22a4ff-7ba2-41e3-8dca-ac4e5421efa0	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.05531723291610676	0	1575	9151	10726	1575	-	1575	1575	1575	0	0	0	100.0	100.0	60
b470144b-56e0-444a-8c70-2530228399b2	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.09777979456408967	0	2784	9735	12519	2784	-	2784	2784	2784	0	0	0	100.0	100.0	60
d3f6e6c6-3006-45ef-b51f-07c44b4c8008	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.21979380545333088	0	6252	10177	16435	6258	-	6259	6252	6251	1	7	0	100.0	99.87218405496085	60
31cbe0f9-d99f-4256-b3f5-50a83c1a071d_1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06427335634061929	0	1828	10212	12042	1830	+	1830	1828	1828	0	2	0	100.0	99.89071038251366	60
1512e942-fdc4-41df-983f-cd99eaaea3ec_1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.05738943402217044	0	1634	10408	12042	1634	+	1634	1634	1634	0	0	0	100.0	100.0	60
d7bb4ed5-ffee-46e8-9989-b38c77affddb	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.028413740589924043	0	809	10704	11513	809	-	809	809	809	0	0	0	100.0	100.0	60
1cf619d9-8814-4f5b-bf82-97da6caa5198	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06757482928926312	0	1922	10762	12686	1924	-	1925	1922	1921	1	3	2	99.89588755856325	99.68831168831169	60
7f44441e-c9b8-488d-b8f2-713431b7d1a5	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.03178545764385817	0	905	10788	11693	905	+	905	905	905	0	0	0	100.0	100.0	60
7c68aeb5-453d-4380-a4de-79fb448d9150_1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.03944206512050025	0	1115	10919	12042	1123	+	1124	1115	1114	1	9	0	100.0	99.11032028469751	60
3a6378e2-c905-47c9-b389-e0a1ed9f2a54	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.07684705118758196	0	2171	10964	13152	2188	+	2202	2171	2157	14	31	18	99.16550764951322	97.13896457765668	60
2447f579-855d-4f34-bfa5-b748e0bed484	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	1.138270604176574	0	32396	12025	44434	32409	-	32411	32396	32394	2	15	2	99.99382601716367	99.94137792724692	60
5416b338-7e0e-4b3c-a73a-92344d70a443_2	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	1.1838941505626202	0	33684	12080	45788	33708	+	33713	33684	33679	5	29	11	99.9673386977048	99.86652033340255	60
9c7cad12-8b74-4b65-b9ed-9d27c6a2195b_2	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.1029427363029263	0	2926	12080	15011	2931	+	2931	2926	2926	0	5	0	100.0	99.82940975776185	60
431d813c-c730-4baa-b3b5-6eeff71211e5_2	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06683726618371502	0	1891	12080	13983	1903	+	1904	1891	1890	1	13	2	99.8941798941799	99.15966386554622	60
31cbe0f9-d99f-4256-b3f5-50a83c1a071d_2	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.11660521478188854	0	3320	12080	15400	3320	+	3320	3320	3320	0	0	0	100.0	100.0	60
1512e942-fdc4-41df-983f-cd99eaaea3ec_2	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.19243372644276124	0	5473	12080	17559	5479	+	5479	5473	5473	0	6	0	100.0	99.89049096550465	60
13b905c6-e25f-46d3-80f8-aae89bbbe389	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.04506159354372379	0	1283	12622	13905	1283	+	1283	1283	1283	0	0	0	100.0	100.0	60
7cad59f1-d3f2-44b6-8f5d-a86be592c30d	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.1733975739090915	0	4931	12878	17815	4937	-	4937	4931	4931	0	6	0	100.0	99.87846870569172	60
c400ada6-5cc3-4ef0-8398-42ddcb78e676	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.10533103588279631	0	2999	13382	16381	2999	-	2999	2999	2999	0	0	0	100.0	100.0	60
3a02dda2-f31f-4916-ae4c-bc11950119f4	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.028378618537278896	0	808	14156	14964	808	+	808	808	808	0	0	0	100.0	100.0	60
98381863-cbb9-449f-8f73-f1f26163013c	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.03319033974966406	0	945	14255	15200	945	-	945	945	945	0	0	0	100.0	100.0	60
ffa6aebd-98b8-459e-ba87-5389f461ec53	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.3693786276690126	0	10530	14456	24973	10517	-	10550	10530	10497	33	20	38	99.637991807183	99.13744075829383	60
b4677999-f32e-415c-8e28-8a6318d0a815	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	95.98930481283422	0.01208198610993062	0	359	14725	15069	344	-	360	374	343	16	1	10	97.08454810495627	92.5	60
b9e73ff6-bc91-4fd1-9ce9-b76626c40458	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.3688166748266902	0	10500	16079	26580	10501	-	10501	10500	10500	0	1	0	100.0	99.99047709741929	60
4ac14296-50cd-49db-89e8-3a01dd4f128b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.6885327200554647	0	19589	17590	37194	19604	-	19627	19589	19566	23	38	23	99.88244914647859	99.5720181382789	60
66d7677d-8dae-4e58-b708-a060b69f25f1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.0801485241362258	0	2281	17780	20062	2282	+	2282	2281	2281	0	1	0	100.0	99.95617879053462	60
8e8d9389-e943-46cd-8479-a609da97bb46	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.18126491370160444	0	5161	18084	23245	5161	-	5163	5161	5159	2	2	6	99.88369839116108	99.80631415843501	60
e8ff5d70-9380-4de0-8403-699557015ce3	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.08689195824409406	0	2471	18137	20611	2474	+	2474	2471	2471	0	3	1	99.95953055443141	99.83831851253032	60
50735621-7791-4e35-bd84-61a890fccb1f	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.513414165566761	0	14618	18482	33100	14618	+	14619	14618	14617	1	1	0	100.0	99.98631917367808	60
80241ee7-11d0-4dc0-a2ae-068ef7451458	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.025603976378312274	0	729	19127	19856	729	-	729	729	729	0	0	0	100.0	100.0	60
7b27767c-772c-4877-aa85-701f3f90258a	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06325481681391001	0	1801	19607	21408	1801	+	1801	1801	1801	0	0	0	100.0	100.0	60
cd85a1e1-200b-45d9-b837-aab65e6b341b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.0758285116608727	0	2159	19739	21898	2159	+	2159	2159	2159	0	0	0	100.0	100.0	60
658e610b-89fd-4c1b-a97b-cb03d2f709fe	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.25449439346673625	0	7241	20248	27494	7246	+	7246	7241	7241	0	5	0	100.0	99.93099641181341	60
4156a040-2152-4d15-858d-49cb88aeb29b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.04822257828178704	0	1373	20712	22085	1373	+	1373	1373	1373	0	0	0	100.0	100.0	60
a32478ec-5287-402b-8d13-d9668ac28866	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.6360603734036149	0	18103	20722	38832	18110	+	18112	18103	18101	2	9	2	99.98895088669134	99.92822438162544	60
9edc3837-e03f-4235-a2c7-8167199e0bd6	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.4060811726831914	0	11558	20870	32432	11562	+	11563	11558	11557	1	5	2	99.98269447088344	99.93081380264637	60
613df5f0-0548-4436-bfae-acc712008839	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.3290233891797385	0	9367	21436	30804	9368	-	9368	9367	9367	0	1	0	100.0	99.98932536293766	60
1a2e55a0-d115-421a-8921-4b9a507bf4e6	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.030872284275084344	0	879	21629	22508	879	+	879	879	879	0	0	0	100.0	100.0	60
830a5537-efd5-49d9-9d2c-5f93feceabf9	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.14705603442523113	0	4177	22243	26430	4187	-	4187	4177	4177	0	10	0	100.0	99.76116551229998	60
8131f8f8-91f6-4193-8d00-8e37cd813d7e	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.04709867259714233	0	1338	22289	23630	1341	-	1341	1338	1338	0	3	0	100.0	99.77628635346755	60
1ded7366-5f39-48ab-b8c5-84f7a11a574b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.12412133404795003	0	3523	22688	26222	3534	+	3534	3523	3523	0	11	0	100.0	99.68873797396718	60
5a18fd9b-40f9-476d-8768-46b01b50cf3c	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	87.24970553592462	0.0992197987225407	433	3396	22844	25669	2825	+	3034	3396	2754	209	71	209	92.41103848946986	83.88266315095584	60
e941ae6a-f980-4f55-bd72-8a74a09e1d3b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.6595921486758635	0	18761	23438	42218	18780	+	18859	18761	18682	79	98	107	99.42725618242159	98.49408770348374	60
37c6a29b-257e-4f9d-900c-902f00cc1d86	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.28807107579549696	0	8200	23932	32134	8202	+	8203	8200	8199	1	3	0	100.0	99.95123735218823	60
b73a230d-e4d1-40d1-91a5-5b7c878cb08f	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.4132811934754465	0	11764	24431	36198	11767	+	11767	11764	11764	0	3	0	100.0	99.97450497153055	60
ac977116-214a-4b8e-8cca-759358acaee4	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.4610120630202015	0	13114	24474	37600	13126	-	13126	13114	13114	0	12	4	99.96949824614916	99.8781045253695	60
96ef230d-8f4d-4775-9261-9c7afbdb6f7b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06427335634061929	0	1830	24784	26614	1830	-	1831	1830	1829	1	1	0	100.0	99.89077007099945	60
a1181270-f6fe-4835-9db8-67752215de46	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.013205891794575328	0	376	24907	25283	376	+	376	376	376	0	0	1	99.73404255319149	99.73404255319149	60
ad7670f6-587c-4e65-bc83-7e5adac4693b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.19752642407630758	0	5624	25288	30912	5624	+	5624	5624	5624	0	0	0	100.0	100.0	60
91f23343-aabc-4671-80e1-a04b03feb8cf	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	95.30156614461846	0.10065980288099173	80	2940	25348	28214	2866	-	3008	3001	2718	142	148	212	92.20014716703459	83.31117021276596	60
841481d7-4503-4752-803c-398f8d67099a	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.43196612548266483	0	12297	25670	37969	12299	-	12299	12297	12297	0	2	0	100.0	99.98373851532645	60
3fbb4c4f-1efd-4b90-8b0e-2acbd71bd35e	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.07825193329338785	0	2228	25747	27975	2228	+	2228	2228	2228	0	0	0	100.0	100.0	60
528afe54-9e0b-49b2-b607-766d2e165036	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.11885302615117796	0	3380	25753	29137	3384	-	3384	3380	3380	0	4	0	100.0	99.88179669030733	60
a3558911-8cde-4ed8-a361-91663cc0f4e8	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.0734402120810027	0	2091	25909	28000	2091	+	2091	2091	2091	0	0	0	100.0	100.0	60
7f506461-ea75-4330-9b32-8392800f8287	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.03385765874992185	0	964	25913	26877	964	-	964	964	964	0	0	0	100.0	100.0	60
ba6157d3-ca40-4768-80c9-4747cca278d1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	97.29166666666667	0.01640199858528372	13	480	26047	26514	467	+	467	480	467	0	0	0	100.0	100.0	60
5ceccde1-e96b-43e3-a2a4-65613d723d5b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.10150273214447526	0	2890	26094	28984	2890	-	2890	2890	2890	0	0	0	100.0	100.0	60
7cef2240-142a-45c3-a90c-c21e4fa6cc4b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.3921728398357131	0	11168	26218	37384	11166	+	11168	11168	11166	2	0	0	100.0	99.98209169054441	60
6cf16c20-c288-43b0-b49e-74715043e00f	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.03807230506733951	0	1084	26423	27507	1084	+	1084	1084	1084	0	0	0	100.0	100.0	60
d84d4a29-8e18-4677-bf48-acc81c117766	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	99.70041941282204	0.3507288177144394	30	10014	27452	37438	9986	-	9986	10014	9984	0	2	2	99.97996794871794	99.95994392149008	60
1c1538e9-8d92-4403-bd38-5966cf565757	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.14403553789774848	0	4100	27829	31930	4101	-	4101	4100	4100	0	1	0	100.0	99.97561570348695	60
da5a82c6-5350-4285-a5d9-3549c98ae1ce	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.032312288433535376	0	920	28443	29363	920	-	920	920	920	0	0	0	100.0	100.0	60
33729a21-7030-447c-ac0b-e946038afbe1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.0474498931235938	0	1351	28755	30106	1351	-	1351	1351	1351	0	0	0	100.0	100.0	60
9be6a4d0-d85b-4659-b0e2-95ec4f421392	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.05198063791481778	0	1480	28957	30437	1480	+	1480	1480	1480	0	0	0	100.0	100.0	60
166b201d-d2ad-4a49-b61d-ca887bb70f14	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.038809868172887604	0	1105	29512	30617	1105	+	1105	1105	1105	0	0	0	100.0	100.0	60
6b174ab9-4a6a-4e69-84fc-dadf6c1d4ea4	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.06876897907919813	0	1957	29843	31801	1958	-	1958	1957	1957	0	1	1	99.94890137966274	99.89785495403473	60
88c7dcbe-84b4-4c49-8528-7521e5c85630	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	99.48450201572929	0.5308698257313992	78	15131	30020	45135	15115	+	15293	15131	14875	178	240	205	98.6218487394958	95.92624076374813	60
b293dc64-5b76-4fdb-a40c-eeb4a579eb32	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.02195128290321697	0	625	30804	31429	625	+	625	625	625	0	0	0	100.0	100.0	60
81d61fcd-85d2-45fc-9ed9-bc5f346f1e9b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.031996189959729054	0	904	30820	31731	911	+	911	904	904	0	7	0	100.0	99.23161361141602	60
b089abd6-1606-4158-b26a-c412fcb37c47	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	75.7847533632287	0.006005871002320163	54	223	31171	31342	171	+	171	223	169	0	2	0	100.0	98.83040935672514	60
0d62a150-0de8-4090-b837-e95c5fea3dcd	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.10821104419969838	0	3081	31413	34494	3081	-	3081	3081	3081	0	0	0	100.0	100.0	60
5f9140f1-6648-4a22-b067-e32b9cdc3912	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.05514162265288103	0	1568	31502	33072	1570	+	1570	1568	1568	0	2	1	99.93622448979592	99.80891719745223	60
028e2de2-0b63-4482-90f1-bcce093fd27f	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	99.84089101034209	1.1072578316909092	50	31425	31525	63051	31526	+	31530	31425	31371	4	155	4	99.98724937043767	99.48303203298445	60
a3bf9945-2522-4b16-bf1d-fcfe7c6846b4	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.0770226614508077	0	2195	31831	34024	2193	-	2195	2195	2193	2	0	0	100.0	99.90888382687928	60
1e215229-d1f6-4488-a89e-6bb02dd3ace3	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.15056823968974584	0	4287	31931	36218	4287	-	4287	4287	4287	0	0	0	100.0	100.0	60
576caf13-6329-41a7-901f-027fdd02d296	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.09103636045622142	0	2592	32518	35110	2592	-	2592	2592	2592	0	0	0	100.0	100.0	60
2b44680a-1b64-48ad-ba14-75aba81b9954	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.13219940615633388	0	3761	32934	36698	3764	-	3764	3761	3761	0	3	0	100.0	99.9202975557917	60
799eb995-d0f4-4289-bf7c-ac8abf796ef1	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	99.5971581337435	0.47758967186871093	55	13653	33010	46608	13598	+	13599	13653	13597	1	1	1	99.99264543649335	99.97793955437899	60
1f077a7a-494e-4b47-ba9c-f10910b30543	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.16626779722212662	0	4730	33041	37775	4734	-	4734	4730	4730	0	4	1	99.97885835095137	99.8943810730883	60
b5064085-ce30-4371-a134-d292f05c5aa9	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.09633979040563863	0	2737	33089	35832	2743	+	2743	2737	2737	0	6	0	100.0	99.7812613926358	60
c39c3286-0110-4945-a37d-2092bef6c795	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.13360428826213977	0	3806	33226	37030	3804	+	3807	3806	3803	3	1	0	100.0	99.89493039138429	60
f76c75a2-00ca-4c10-9514-8bdc4cca601b	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.08271243397932154	0	2355	33508	35863	2355	+	2355	2355	2355	0	0	0	100.0	100.0	60
50e0a391-2402-479a-86d1-e33066586eb0	S_aureus1_mrsa11_contig_37_pilon_pilon_pilon	100.0	0.13458770573620388	0	3832	33563	37395	3832	-	3832	3832	3832	0	0	0	100.0	100.0	60
