name	ref	coverage	ref_coverage	qstart	qend	rstart	rend	aligned_ref_len	direction	length	read_length	match	ins	del	sub	iden	acc	mapq
97e5cae9-0093-4dac-bc8d-5fa6203db8a9	e4_contig_114_pilon_pilon_pilon	98.61407249466951	8.170201496325395	0	3700	11846	15548	3702	-	3703	3752	3699	1	3	5	99.86482833198161	99.75695382122603	60
91b61da3-f94f-4e21-9895-98dbd7033f89	e4_contig_114_pilon_pilon_pilon	80.63194850789935	3.054445940279402	331	1709	12093	13477	1384	+	1398	1709	1364	14	20	22	98.38709677419355	95.99427753934192	60
ed16f039-d2d2-4508-bce6-3f75929a5737	e4_contig_114_pilon_pilon_pilon	100.0	4.808986780252036	0	2174	12178	14357	2179	-	2179	2174	2174	0	5	0	100.0	99.77053694355209	60
29b77908-1bc6-4ff2-b442-9682720f1eff	e4_contig_114_pilon_pilon_pilon	100.0	2.7123656507249896	0	1229	12179	13408	1229	-	1229	1229	1229	0	0	0	100.0	100.0	60
c0e52a43-af60-43d6-a597-a0e2666df689	e4_contig_114_pilon_pilon_pilon	100.0	43.1550837544967	0	19552	12453	32007	19554	+	19563	19552	19543	9	11	1	99.99488307834007	99.89265450084343	60
356cc8f1-8742-456f-b5de-88b5ccf7e1be	e4_contig_114_pilon_pilon_pilon	100.0	46.08152545739445	0	20882	12837	33717	20880	+	20885	20882	20877	5	3	1	99.99521003975667	99.95690687096003	60
cb59d3ae-90b8-495d-892c-9e56fc8efc16	e4_contig_114_pilon_pilon_pilon	100.0	3.603981373176491	0	1633	13519	15152	1633	+	1633	1633	1633	0	0	0	100.0	100.0	60
eddae3b2-87f4-482a-a3ea-e97385385b86	e4_contig_114_pilon_pilon_pilon	100.0	1.4257023680783916	0	646	13975	14621	646	+	646	646	646	0	0	0	100.0	100.0	60
fa040be4-6b5c-4627-8d7b-58dae7d23c38	e4_contig_114_pilon_pilon_pilon	100.0	18.309019884796186	0	8292	14973	23269	8296	+	8298	8292	8290	2	6	1	99.98793727382389	99.89154013015184	60
01c28bcc-7629-4a2f-8c2d-d4685ae27965	e4_contig_114_pilon_pilon_pilon	100.0	4.9325770784136305	0	2235	14993	17228	2235	+	2235	2235	2235	0	0	0	100.0	100.0	60
2b147829-db7e-49ee-84c8-5d17e545da1b	e4_contig_114_pilon_pilon_pilon	100.0	15.548100902650571	0	7039	15276	22321	7045	-	7047	7039	7037	2	8	0	100.0	99.85809564353626	60
3ad9ebb7-4b4b-4516-b452-c2580256c589	e4_contig_114_pilon_pilon_pilon	100.0	4.107170444262983	0	1858	15572	17433	1861	-	1861	1858	1858	0	3	0	100.0	99.83879634605051	60
3e7bd089-12a4-480d-ad54-041bc5536eec	e4_contig_114_pilon_pilon_pilon	100.0	0.7062302752091104	0	314	15849	16169	320	-	320	314	314	0	6	0	100.0	98.125	0
8c61fbb9-3023-4a6a-a956-c5c568dd0e0d	e4_contig_114_pilon_pilon_pilon	99.21807124239791	12.608417382092648	45	5755	16007	21720	5713	+	5715	5755	5708	2	5	0	100.0	99.87751531058618	60
01fc2429-1c17-4122-bd6f-d7cd72925718	e4_contig_114_pilon_pilon_pilon	100.0	2.8536117057668116	0	1289	16008	17301	1293	+	1293	1289	1289	0	4	0	100.0	99.6906419180201	60
4cb9039e-d4e7-4ac2-8e28-1d137eaa2580	e4_contig_114_pilon_pilon_pilon	81.51340996168582	9.392862660281168	0	4255	16224	20480	4256	-	4258	5220	4253	2	3	2	99.95297437103221	99.83560356975106	60
be4efa81-9b20-4402-92a1-01514506001c	e4_contig_114_pilon_pilon_pilon	100.0	18.832071682372934	0	8528	16224	24757	8533	-	8535	8528	8526	2	7	3	99.96481351161154	99.85940246045695	60
7afbdcca-9d17-4ded-9aaa-c4ad182a3efe	e4_contig_114_pilon_pilon_pilon	100.0	2.220211427688641	0	999	16229	17235	1006	-	1007	999	998	1	8	0	100.0	99.10625620655412	60
3649542d-79d9-4726-a5c9-c37db9b90fde	e4_contig_114_pilon_pilon_pilon	100.0	11.630729844850036	0	5267	16732	22002	5270	-	5272	5267	5265	2	5	0	100.0	99.86722306525039	60
1306cc44-53fb-4d0e-88ac-e9e37fe14790	e4_contig_114_pilon_pilon_pilon	100.0	5.8992297676061	0	2675	16794	19467	2673	+	2676	2675	2672	3	1	0	100.0	99.85052316890882	60
75586dfd-caf1-4f8d-ba99-c428e003bc24	e4_contig_114_pilon_pilon_pilon	100.0	13.003464942287744	0	5889	17041	22933	5892	+	5895	5889	5886	3	6	0	100.0	99.8473282442748	60
763e184c-13a8-4a8c-8993-955085dcb65a	e4_contig_114_pilon_pilon_pilon	100.0	7.0247842687206195	0	3183	17236	20419	3183	-	3185	3183	3181	2	2	0	100.0	99.87441130298274	60
369df5e4-3d30-491a-92f4-dcb5f7f3409f	e4_contig_114_pilon_pilon_pilon	100.0	2.9330626117278364	0	1323	17541	18870	1329	+	1329	1323	1323	0	6	0	100.0	99.54853273137698	60
a40025f1-23c1-4162-9469-0c59ac57552a	e4_contig_114_pilon_pilon_pilon	100.0	11.487276820198186	0	5203	17618	22823	5205	+	5209	5203	5199	4	6	1	99.98076553183304	99.78882703014014	60
d4352776-f997-4093-a9b8-137be8fe961a	e4_contig_114_pilon_pilon_pilon	100.0	9.706252344905211	0	4398	18672	23070	4398	-	4402	4398	4394	4	4	0	100.0	99.81826442526125	60
63dad17a-87ad-42e7-ab0a-b2cd018ac572	e4_contig_114_pilon_pilon_pilon	100.0	9.0000220696961	0	4080	18689	22767	4078	+	4082	4080	4076	4	2	4	99.9018645731109	99.75502204801568	60
e8e57485-a9f6-4b13-a3bc-47e8cdb2a67f	e4_contig_114_pilon_pilon_pilon	73.0820995962315	1.1829357109752598	183	726	18832	19368	536	+	560	743	519	24	17	85	83.62235067437379	77.5	60
d3d5c708-489a-49a5-a0fa-63bbcf6e44bd	e4_contig_114_pilon_pilon_pilon	23.26007326007326	1.1078987442342918	1676	2184	18832	19334	502	+	526	2184	484	24	18	77	84.0909090909091	77.3764258555133	52
39d3fa4c-f88c-41d8-bc3f-9461d9147b5f	e4_contig_114_pilon_pilon_pilon	6.146841206602163	0.24055968749310322	1638	1746	18832	18941	109	+	109	1757	108	0	1	7	93.51851851851852	92.66055045871559	37
2f91eada-ef1f-4093-9f9f-257a406a348c	e4_contig_114_pilon_pilon_pilon	19.223985890652557	0.24055968749310322	399	508	18832	18941	109	+	109	567	109	0	0	7	93.57798165137615	93.57798165137615	38
7fba4539-0488-4da6-b318-29b58f6c7aff	e4_contig_114_pilon_pilon_pilon	33.333333333333336	0.6444351261283132	559	857	18832	19124	292	-	303	894	287	11	5	40	86.06271777003484	81.51815181518151	60
08028b00-a734-455d-8690-6cebb3cf198f	e4_contig_114_pilon_pilon_pilon	34.953538241601144	1.061552382423694	909	1398	18832	19313	481	-	503	1399	467	22	14	76	83.72591006423983	77.73359840954275	60
72333672-2c5a-45bd-8dfa-d0943bbc86bc	e4_contig_114_pilon_pilon_pilon	100.0	0.7128511840391958	0	328	18846	19169	323	-	338	328	313	15	10	47	84.98402555910543	78.69822485207101	60
7974492d-5fbf-487e-8a80-47f9541d3d20	e4_contig_114_pilon_pilon_pilon	100.0	23.418154532012093	0	10599	19135	29746	10611	+	10611	10599	10599	0	12	0	100.0	99.88690981057394	60
3675a9a9-9174-4948-840f-35c64ee9c674	e4_contig_114_pilon_pilon_pilon	87.25913986372628	52.58546489814835	0	23820	19159	42986	23827	-	23829	27298	23818	2	9	8	99.96641195734318	99.92026522304755	60
ddd5c80e-c0ac-4c90-a6bb-8bbb3fe899f9	e4_contig_114_pilon_pilon_pilon	100.0	3.3082474454326762	0	1499	19879	21378	1499	+	1499	1499	1499	0	0	1	99.9332888592395	99.9332888592395	60
08d71073-bdb5-48ed-8995-43186ff732f5	e4_contig_114_pilon_pilon_pilon	100.0	6.322967932731566	0	2849	20387	23252	2865	-	2865	2849	2849	0	16	1	99.96489996489997	99.40663176265271	60
2d300432-b415-48bc-a0c0-daa02d5def7b	e4_contig_114_pilon_pilon_pilon	100.0	19.048354704155724	0	8623	21360	29991	8631	+	8631	8623	8623	0	8	0	100.0	99.90731085621597	60
00c34225-67da-478b-89a1-d1a386ab4b43	e4_contig_114_pilon_pilon_pilon	100.0	16.08439451788749	0	7281	21454	28742	7288	+	7288	7281	7281	0	7	2	99.97253124570801	99.87650933040615	60
65537efb-d066-4b5f-b8bb-4af1c2222c40	e4_contig_114_pilon_pilon_pilon	100.0	13.937013087329788	0	6311	21560	27875	6315	+	6317	6311	6309	2	6	0	100.0	99.87335760645877	60
a28403d4-92ea-4dcb-b452-cafe267acc14	e4_contig_114_pilon_pilon_pilon	100.0	4.034340447132043	0	1826	21654	23482	1828	-	1828	1826	1826	0	2	0	100.0	99.89059080962801	60
a8222d93-82c3-4fe9-9b51-8398c76b32b5	e4_contig_114_pilon_pilon_pilon	100.0	1.7435059919224913	0	790	22283	23073	790	+	790	790	790	0	0	0	100.0	100.0	60
1bb46a20-c9c7-47d7-9436-24f239f4f124	e4_contig_114_pilon_pilon_pilon	100.0	9.871775065657346	0	4468	22461	26934	4473	+	4473	4468	4468	0	5	0	100.0	99.88821819807735	60
75393e79-c9c3-4e74-b7e1-62af0f74088e	e4_contig_114_pilon_pilon_pilon	100.0	1.3330096444571957	0	604	22566	23170	604	+	604	604	604	0	0	0	100.0	100.0	17
a8aefbde-f2be-4de9-9b79-7003b945e57e	e4_contig_114_pilon_pilon_pilon	100.0	5.142239191366335	0	2319	22734	25064	2330	+	2330	2319	2319	0	11	0	100.0	99.52789699570816	60
0e228461-c190-4fe5-95fc-56de2e2a09ce	e4_contig_114_pilon_pilon_pilon	100.0	36.85197854825539	0	16677	22824	39522	16698	+	16700	16677	16675	2	23	2	99.9880059970015	99.83832335329342	60
af157660-d532-425b-b3ec-4f1759610f95	e4_contig_114_pilon_pilon_pilon	99.75527684307127	21.595197634128578	24	9807	22895	32680	9785	-	9787	9807	9781	2	4	0	100.0	99.93869418616532	60
0015548e-e845-4c29-842b-36909ac9f36e	e4_contig_114_pilon_pilon_pilon	100.0	34.121957140650174	0	15442	23130	38591	15461	-	15476	15442	15427	15	34	6	99.96110714980229	99.64461101059706	60
ace4e1e8-bd94-47aa-9c29-b159823ff8c6	e4_contig_114_pilon_pilon_pilon	100.0	3.405354108273929	0	1543	23136	24679	1543	+	1543	1543	1543	0	0	0	100.0	100.0	60
8187b221-9b7b-4f8f-87b9-e95df71d2594	e4_contig_114_pilon_pilon_pilon	100.0	5.351901304319039	0	2424	23221	25646	2425	-	2425	2424	2424	0	1	0	100.0	99.95876288659794	60
8b24d98c-0922-4dd6-bc0c-c7b961f4213f	e4_contig_114_pilon_pilon_pilon	100.0	6.859261547968485	0	3103	23251	26359	3108	+	3109	3103	3102	1	6	0	100.0	99.77484721775491	60
728ba286-b372-4c12-8ed0-9227a41f0f20	e4_contig_114_pilon_pilon_pilon	100.0	5.9521970382467835	0	2697	23314	26011	2697	-	2699	2697	2695	2	2	0	100.0	99.85179696183772	60
aecb4f15-edeb-4364-879b-8c33ba2b5d06	e4_contig_114_pilon_pilon_pilon	100.0	10.099092935490278	0	4567	23441	28017	4576	+	4578	4567	4565	2	11	3	99.934282584885	99.65050240279598	60
94ad67c3-05d8-49f0-995d-ebdb4747f11e	e4_contig_114_pilon_pilon_pilon	100.0	6.651806404625808	0	3010	23652	26666	3014	+	3014	3010	3010	0	4	0	100.0	99.86728599867286	60
8431693f-24fa-4e5e-8f18-5619bb3c9e2b	e4_contig_114_pilon_pilon_pilon	100.0	38.127606982851844	0	17273	23655	40931	17276	+	17276	17273	17273	0	3	0	100.0	99.98263486918268	60
d07b062a-b92d-4286-86e0-dd5fc207bbbf	e4_contig_114_pilon_pilon_pilon	100.0	3.387698351393701	0	1533	23667	25202	1535	+	1535	1533	1533	0	2	0	100.0	99.86970684039088	60
39ec9735-6d4b-47f2-9ee9-0af01623357c	e4_contig_114_pilon_pilon_pilon	100.0	27.13469135530004	0	12291	23936	36231	12295	+	12354	12291	12232	59	63	37	99.69751471550033	98.712967459932	60
76d15081-58a2-49a3-8bc9-ebab73c7f267	e4_contig_114_pilon_pilon_pilon	100.0	0.9710666284125268	0	440	24039	24479	440	-	440	440	440	0	0	0	100.0	100.0	60
860b370d-2bec-43b2-b981-6867d6f3af62	e4_contig_114_pilon_pilon_pilon	100.0	23.287943325020414	0	10550	24188	34740	10552	-	10552	10550	10550	0	2	1	99.99052132701422	99.97156937073541	60
7f3615b3-8fd8-4792-9f62-875d05422394	e4_contig_114_pilon_pilon_pilon	100.0	13.360994019112356	0	6053	24853	30907	6054	+	6058	6053	6049	4	5	3	99.95040502562406	99.80191482337405	60
7290d459-5682-4f40-8e76-4ded85a55f08	e4_contig_114_pilon_pilon_pilon	99.73442902239816	43.92973008761669	53	19957	24863	44768	19905	+	19906	19957	19903	1	2	1	99.9949756318143	99.97990555611374	60
4b3e2139-5b24-43df-b7ad-0d3f61231537	e4_contig_114_pilon_pilon_pilon	63.376842896046576	44.70216945112666	0	20247	25056	45311	20255	-	20257	31947	20245	2	10	5	99.97530254383798	99.91607839265438	60
14c9c5b6-81c7-4262-804b-2f18ba8371c3	e4_contig_114_pilon_pilon_pilon	100.0	3.537772284875637	0	1603	25432	27035	1603	-	1603	1603	1603	0	0	0	100.0	100.0	60
57e8eff5-071e-44f1-a3ec-7f6324bd0f73	e4_contig_114_pilon_pilon_pilon	100.0	11.880117410783253	0	5383	25642	31025	5383	+	5385	5383	5381	2	2	1	99.98141609366289	99.9071494893222	60
3433ae6d-771d-4671-aada-3dbe7509f886	e4_contig_114_pilon_pilon_pilon	100.0	3.9946149941515303	0	1809	25697	27507	1810	+	1810	1809	1809	0	1	0	100.0	99.94475138121547	60
1bed2847-0c95-4f71-b265-b7082d206b57	e4_contig_114_pilon_pilon_pilon	100.0	3.4539074396945555	0	1564	25985	27550	1565	-	1565	1564	1564	0	1	0	100.0	99.93610223642173	60
6f11a156-b688-4f47-8825-a58e0b5ba886	e4_contig_114_pilon_pilon_pilon	100.0	14.773454569530578	0	6693	25990	32684	6694	+	6694	6693	6693	0	1	0	100.0	99.98506124887959	60
7cef97b5-1297-4c03-831e-4da32701a08f	e4_contig_114_pilon_pilon_pilon	100.0	27.306834984882258	0	12353	26287	38660	12373	+	12376	12353	12350	3	23	1	99.9919028340081	99.78183581124757	60
a6e6e77a-7d00-469c-86e0-b22882d7416d	e4_contig_114_pilon_pilon_pilon	100.0	10.05495354328971	0	4553	27727	32283	4556	+	4556	4553	4553	0	3	0	100.0	99.93415276558385	60
6660ed44-0cf0-4fd5-97c0-d50b870e3abd	e4_contig_114_pilon_pilon_pilon	100.0	2.4519432367416303	0	1111	27943	29054	1111	-	1111	1111	1111	0	0	0	100.0	100.0	60
a140970b-45b5-4efc-b8fb-fe70b43ec0cb	e4_contig_114_pilon_pilon_pilon	100.0	4.054203173622299	0	1837	28035	29872	1837	+	1837	1837	1837	0	0	0	100.0	100.0	60
78c0622f-998a-457f-a49b-bcca137ebbf4	e4_contig_114_pilon_pilon_pilon	100.0	25.60526141555031	0	11601	28132	39734	11602	+	11603	11601	11600	1	2	0	100.0	99.97414461777127	60
19757f89-eedf-44f9-bbf5-4f8cba813a29	e4_contig_114_pilon_pilon_pilon	100.0	24.539295093906556	0	11117	30538	41657	11119	+	11120	11117	11116	1	3	0	100.0	99.96402877697842	60
8824b991-7dc2-43e7-8e4b-e1b30ce465dd	e4_contig_114_pilon_pilon_pilon	100.0	7.931848778442321	0	3590	30836	34430	3594	+	3594	3590	3590	0	4	0	100.0	99.88870339454647	60
9f05030c-eba3-4623-9d9d-0dbd2beada78	e4_contig_114_pilon_pilon_pilon	100.0	3.409768047493986	0	1545	30972	32517	1545	-	1545	1545	1545	0	0	0	100.0	100.0	60
2ba6ae72-f923-4731-85e6-c84abb986172	e4_contig_114_pilon_pilon_pilon	100.0	16.664827525324977	0	7550	31091	38642	7551	+	7551	7550	7550	0	1	1	99.98675496688742	99.97351344192822	60
693b8c6f-264e-4921-a333-f97326d292db	e4_contig_114_pilon_pilon_pilon	96.55340821879578	30.544459402794022	0	13839	31471	45311	13840	+	13842	14333	13837	2	3	2	99.98554599985546	99.94942927322641	60
acefbb23-7c50-4482-ad7c-901de5f39009	e4_contig_114_pilon_pilon_pilon	100.0	1.9310984087749112	0	875	31945	32820	875	-	875	875	875	0	0	0	100.0	100.0	60
0719a01f-03d4-415b-9196-341fdd2b844c	e4_contig_114_pilon_pilon_pilon	100.0	15.062567588444308	0	6823	32275	39100	6825	+	6825	6823	6823	0	2	0	100.0	99.97069597069597	60
b499063e-51e0-4a7b-ba41-cf2bc21cb893	e4_contig_114_pilon_pilon_pilon	100.0	2.498289598552228	0	1132	32623	33755	1132	+	1132	1132	1132	0	0	0	100.0	100.0	60
37cf17a3-a745-46f5-ab78-3a0967251396	e4_contig_114_pilon_pilon_pilon	100.0	2.2180044580786125	0	1005	33006	34011	1005	+	1005	1005	1005	0	0	0	100.0	100.0	60
