name	ref	coverage	ref_coverage	qstart	qend	rstart	rend	aligned_ref_len	direction	length	read_length	match	ins	del	sub	iden	acc	mapq
b46f6427-5415-4070-8b47-9dbf9529382c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.04127513653475106	0	2645	25510	28156	2646	+	2646	2645	2645	0	1	1	99.96219281663517	99.92441421012849	60
f3b15e9b-bf5d-492c-92f4-9271ca1b89aa	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.00485131045438684	0	311	27492	27803	311	-	311	311	311	0	0	0	100.0	100.0	60
c8dabd89-70c0-4579-b1bb-8e2ea447bba0	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.08832192859401379	0	5660	28197	33859	5662	+	5662	5660	5660	0	2	0	100.0	99.96467679265277	60
2619bc8c-d220-4ca2-a16e-e366957507a1	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.008314303769093846	0	533	29124	29657	533	+	533	533	533	0	0	0	100.0	100.0	60
b462eed1-acd1-44f7-90b3-1fc407222954	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.006582807111740343	0	422	29347	29769	422	-	422	422	422	0	0	0	100.0	100.0	60
0e4ee5a4-77a0-452c-aa5c-dc52ee20f671	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.13663224524107503	0	8754	29924	38683	8759	-	8760	8754	8753	1	6	0	100.0	99.92009132420091	60
a59404fc-cbe1-47d3-af06-014e0e304a94	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	91.66666666666667	0.0072067698711470105	0	462	31950	32412	462	-	462	504	462	0	0	0	100.0	100.0	60
3c660c19-8489-423c-b3df-7eddedb44ff2	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.014210751845486855	0	911	32033	32944	911	+	911	911	911	0	0	0	100.0	100.0	60
6ea04ed7-1a42-4775-85bb-a15168d71a85	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.45426048791703916	0	29098	32232	61353	29121	+	29124	29098	29095	3	26	7	99.97594088331329	99.87639060568603	60
f4dd4f3a-0794-4b6b-a9d0-cbcf0b201af0	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.014195152776501687	0	907	32636	33546	910	-	910	907	907	0	3	0	100.0	99.67032967032966	60
ceb4fbe9-86df-4cb2-9685-3c28099277bd	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.05015100678731091	0	3208	34178	37393	3215	-	3215	3208	3208	0	7	0	100.0	99.78227060653188	60
0aa09a28-5400-4b6d-8620-a2b33f5c0da0	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.009031860942411513	0	579	34633	35212	579	-	579	579	579	0	0	0	100.0	100.0	60
97eee10c-d366-4a93-b906-55cd7cf4f501	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.21670226634193565	0	13892	36992	50884	13892	+	13892	13892	13892	0	0	1	99.99280161243881	99.99280161243881	60
5c3a21a9-50e9-48c4-aa8b-94ad9d26af4c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2264204863196945	0	14488	39043	53558	14515	+	14515	14488	14488	0	27	2	99.98619547211486	99.80020668274199	60
38f43e2a-fafb-4c4e-9b8d-9775534ec108	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.09401558877359964	0	6027	39972	45999	6027	+	6027	6027	6027	0	0	0	100.0	100.0	60
c68d279a-3ed2-4c63-a6fe-d7625248423e	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.40268996585207806	0	25781	41675	67490	25815	+	25818	25781	25778	3	37	1	99.99612072309722	99.84119606476102	60
73fa6da7-58a4-4982-9e98-c2e241cdb803	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.23056983866974884	0	14763	42389	57170	14781	+	14781	14763	14763	0	18	0	100.0	99.87822204181043	60
4ed8e678-02e1-4988-bdcf-e4d157beb8a1	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.39908658091650456	0	25556	42525	68109	25584	+	25584	25556	25556	0	28	3	99.98826107372045	99.87883051907443	60
c125d3b6-9446-41bb-8001-8a0de2cbc7c8	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.05414436844751358	0	3471	43752	47223	3471	+	3471	3471	3471	0	0	1	99.97118985883031	99.97118985883031	60
f73706df-5142-48b3-b0dc-2c6439b59ee7	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	96.70932358318099	0.024755722479459535	0	1587	44553	46140	1587	-	1587	1641	1587	0	0	0	100.0	100.0	60
ab4bd009-ac25-411d-ab35-55a969d84321	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.4274144901935673	0	27396	45805	73205	27400	-	27402	27396	27394	2	6	3	99.98904869679492	99.95985694474855	60
bdb0e0d3-5ed8-4e0f-9271-063f383a8cf0	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.27393525044851225	0	17551	47814	65375	17561	+	17562	17551	17550	1	11	1	99.99430199430199	99.92597654025738	60
56aabc25-361e-4c82-8ed6-7c371b5f9440	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.37319212640112787	0	23917	49041	72965	23924	-	23924	23917	23917	0	7	3	99.98745662081365	99.9582009697375	60
f5054f59-c138-4fa4-b44b-4ceca24c3c7d	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.27931692924839474	0	17891	49085	66991	17906	-	17910	17891	17887	4	19	11	99.93850282327948	99.81016192071469	60
a02e0636-6042-4530-ae35-3fe27787ca9a	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3642538598726274	0	23352	49699	73050	23351	+	23359	23352	23344	8	7	6	99.97429746401644	99.91009889121966	60
875fedc7-3d43-4142-8030-8687e541f047	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.36261595762918486	0	23225	49789	73035	23246	+	23247	23225	23224	1	22	1	99.99569410954186	99.89676087237063	60
2c9c7aa3-9489-483a-9d1c-ad8c564ab203	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.014834714604893521	0	947	52588	53539	951	-	952	947	946	1	5	1	99.89429175475686	99.26470588235294	60
17c1027e-ec84-439b-8d67-f21b1c92346f	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	98.99865203158097	0.08019481365274195	0	5141	53059	58200	5141	+	5141	5193	5141	0	0	0	100.0	100.0	60
3ec427f8-2ab1-488f-a529-824d3927a9d4	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	94.49374878538576	0.21015065736816563	0	14587	53748	67220	13472	+	15118	15437	12941	1646	531	1339	89.65304072328259	76.74295541738326	60
5ad574ab-22a7-4ebf-b66d-dea0323e360b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.016815796366009692	0	1077	56019	57097	1078	+	1078	1077	1077	0	1	0	100.0	99.90723562152134	60
df17ccae-80d8-4f33-b30e-e83ce2cab9af	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	99.96620479891855	0.046329234885945064	0	2958	59600	62570	2970	-	2971	2959	2957	1	13	1	99.96618194115658	99.49511948838774	60
76b3fd1f-54cd-44be-a72d-5f57be177b1f	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	99.43208707998107	0.12196912039501834	0	8404	60800	68619	7819	-	8710	8452	7513	891	306	689	90.82922933581791	78.3467278989667	60
a8a78249-dacc-470e-958a-657a22ad0ddd	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.010186192047313847	0	653	63638	64291	653	-	653	653	653	0	0	0	100.0	100.0	60
ab2366a9-42cc-48f8-a73a-d800b1edeb66	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.28086123707792626	0	17968	63741	81746	18005	+	18011	17968	17962	6	43	12	99.93319229484467	99.66131808339348	60
6791bc2c-310b-4c93-8c4b-72c4ad2b5dc7	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.010295385530210015	0	660	65540	66200	660	-	660	660	660	0	0	0	100.0	100.0	60
a68b23cc-5c54-4e7c-a29a-0e050666464c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2920301704713056	0	18711	66718	85439	18721	-	18725	18711	18707	4	14	1	99.99465440744106	99.89853137516688	60
6cd05765-d7a5-4e27-94a9-3eb5c022ed8b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.09710420443266264	0	6219	70262	76487	6225	+	6225	6219	6219	0	6	1	99.98392024441229	99.88755020080322	60
3e14d97e-f452-4456-982a-091e3ed9848b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	97.41468459152017	0.014678723915041854	0	942	72389	73330	941	-	942	967	941	1	0	3	99.68119022316684	99.57537154989384	60
f7aa34c6-a7b3-41a1-a539-28362a63c8ef	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.01800132560888236	0	1154	73575	74729	1154	-	1154	1154	1154	0	0	0	100.0	100.0	60
46c9907b-a0cb-426a-ab78-27014d596a73	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2893939278128124	0	18540	74112	92664	18552	+	18554	18540	18538	2	14	3	99.98381702449024	99.89759620566994	60
9c48d6aa-9d20-4956-ae98-8916cb75a53d	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	99.79044425817267	0.40855521579050075	55	26246	74694	100885	26191	+	26198	26246	26184	7	7	3	99.98854262144822	99.93510955034735	60
b14b9a97-c081-44c0-814c-4288a27cefeb	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.010061399495432515	0	645	74711	75356	645	-	645	645	645	0	0	0	100.0	100.0	60
7581eaeb-2885-4df8-89a9-f7a7a87019ca	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.01898406695494786	0	1215	75366	76583	1217	+	1217	1215	1215	0	2	0	100.0	99.83566146261299	60
ed1dff8c-77ee-4c69-9c95-ef86a14b8e0b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.009718219977758848	0	622	76540	77163	623	-	623	622	622	0	1	0	100.0	99.83948635634029	60
915eb892-0b1d-4287-8b9a-b6c088d34cb5	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.047514764128817735	0	3000	76545	79591	3046	-	3047	3000	2999	1	47	1	99.96665555185062	98.39186084673449	60
cc6ddc76-d8f2-478b-820a-bc6b87e472af	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.02218187609690703	0	1422	76878	78300	1422	-	1422	1422	1422	0	0	0	100.0	100.0	60
6e368a5a-741b-42c9-be91-825c51b79c0e	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.014195152776501687	0	910	78084	78994	910	+	910	910	910	0	0	0	100.0	100.0	60
aaf60fe5-c610-481d-a8f1-b3f4fc929c69	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.4213152542203671	0	26976	79585	106594	27009	+	27016	26976	26969	7	40	3	99.98887611702325	99.8149244891916	60
949bf129-86ea-4a7c-97dd-acffc64ccf91	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.034785923836921716	0	2218	80403	82633	2230	-	2230	2218	2218	0	12	0	100.0	99.46188340807174	60
0b4ff7ab-1714-4c74-a654-07ae11b89eea	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3909750650442179	0	25050	80424	105488	25064	-	25065	25050	25049	1	15	0	100.0	99.93616596848194	60
39672bd2-4241-4b20-8afd-ca5864273204	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2943232336121251	0	18826	82789	101657	18868	+	18873	18826	18821	5	47	3	99.98406035811063	99.70857839241243	60
caf18271-f865-4597-80f2-bbc95fdf2f7a	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3265197119975091	0	20883	83724	104656	20932	-	20936	20883	20879	4	53	14	99.93294698021936	99.66087122659533	60
7f819a37-9e4b-4f6e-96ba-6aade3dd696b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.05944805190247025	0	3805	85816	89627	3811	+	3811	3805	3805	0	6	0	100.0	99.84256100760955	60
1ec114c9-b055-453a-aefe-e7e24342c790	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.06929106443211043	0	4434	87516	91958	4442	-	4442	4434	4434	0	8	0	100.0	99.81990094552003	60
eda638c2-3f4b-4b62-b57b-fb781875a19f	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.052038494134516076	0	3336	88588	91924	3336	+	3336	3336	3336	0	0	0	100.0	100.0	60
de143afe-783d-4e9f-9916-fa694aa8e304	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.4716846479734704	0	30139	88590	118828	30238	-	30247	30139	30130	9	108	11	99.96349153667441	99.57681753562336	60
fd74f9e3-de89-42a3-8bd5-adb9fe97ef22	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.4990610140424379	0	31906	90061	122054	31993	+	31995	31906	31904	2	89	2	99.99373119358074	99.7093295827473	60
9a20b72e-9ed5-4b6e-8b12-3560f859fd7e	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	68.30966304650515	0.03840490784148039	0	2453	91102	93564	2462	-	2462	3591	2453	0	9	1	99.95923359152059	99.59382615759544	60
f48a9798-5014-495c-b1c1-412981766207	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3922541887010016	0	25132	91921	117067	25146	+	25150	25132	25128	4	18	8	99.9681630054123	99.88071570576541	60
41d39593-61f9-4eeb-af3d-466e9a339f1d	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.04193029743212806	0	2688	92984	95672	2688	+	2688	2688	2688	0	0	0	100.0	100.0	60
c38b82b3-6f56-4af7-b27b-c287d2c33779	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.014709922053012189	0	943	94167	95110	943	+	943	943	943	0	0	0	100.0	100.0	60
1580f88d-79a6-4933-8522-09ed0e9b5a79	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.018406901402496692	0	1180	94495	95675	1180	+	1180	1180	1180	0	0	0	100.0	100.0	60
a4e9f0df-0a65-482c-a256-b1b6651f3346	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.0467816078865149	0	2993	94803	97802	2999	+	2999	2993	2993	0	6	0	100.0	99.7999333111037	60
bdc48bbf-b9e7-4b25-b066-0d56df14b1e7	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.42725849950371564	0	27377	95833	123223	27390	-	27391	27377	27376	1	14	2	99.9926943308007	99.9379358183345	60
593e3d14-e7e1-4491-98cb-59da7dbb6f20	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.017174574952668525	0	1101	96122	97223	1101	+	1101	1101	1101	0	0	0	100.0	100.0	60
f97d6f71-ed97-48fe-93dc-63e039ec53b9	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.06213109176791892	0	3979	96696	100679	3983	-	3984	3979	3978	1	5	0	100.0	99.84939759036145	60
82e0a00b-7508-4936-a06e-29a14d75015c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.12087718556605667	0	7730	97618	105367	7749	+	7749	7730	7730	0	19	1	99.98706338939198	99.74190218092657	60
8dfac3c0-db2d-4b54-baa2-b3b12034775e	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.110145026104262	0	7036	98339	105400	7061	+	7063	7036	7034	2	27	2	99.97156667614445	99.5610930199632	60
b1b56947-e6fe-4bba-b510-d8413509f0d2	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.42782006598718164	0	27404	98663	126089	27426	-	27428	27404	27402	2	24	1	99.99635063134077	99.90156044917603	60
f5046cdb-29a2-4e39-98af-241a1cc2c4c8	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.005678061110600675	0	364	98668	99032	364	-	364	364	364	0	0	0	100.0	100.0	60
a696cc95-6f9f-4ad3-98c5-5011386e6148	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2571350531514877	0	16436	99974	116458	16484	-	16644	16436	16276	160	208	181	98.88793315310888	96.7015140591204	60
2bf36b78-18fa-44c9-b5b7-910c6a630c5b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.13981445531404904	0	8919	100004	108967	8963	-	8966	8919	8916	3	47	2	99.97756841633019	99.42003122908767	60
5bf8aee6-8b40-4421-8534-55976c30f399	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	68.97506925207756	0.003915366315276839	112	361	103374	103625	251	-	254	361	246	3	5	4	98.3739837398374	95.2755905511811	60
3c2bcfdf-c33d-4942-bafd-d185e6324e5b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.0928144604617418	0	5947	103418	109368	5950	+	5956	5947	5941	6	9	2	99.96633563373169	99.71457353928811	60
c9c4ca64-d9f5-4503-a3a6-30f8837cf8a8	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	92.33954451345755	0.013259208637391686	59	951	103642	104492	850	+	933	966	809	83	41	66	91.84177997527811	79.63558413719186	42
ff88e946-ec19-460e-9fda-134d5bd4515b	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	98.68331441543701	0.0678559500854751	0	4347	104567	108917	4350	-	4350	4405	4347	0	3	0	100.0	99.93103448275862	60
cdcb4ec6-0ed0-489b-8179-d67da4cd430c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2719541686873961	0	17420	104720	122154	17434	+	17435	17420	17419	1	15	1	99.99425914231587	99.90249498135934	60
c283c17d-d50c-4a74-b4ae-a2a37a710045	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	99.48606978631322	0.1148715440067675	38	7394	105597	112961	7364	+	7367	7394	7353	3	11	2	99.97280021759826	99.78281525722818	60
8fdcfd13-9a0b-4deb-b600-cd50a1b26f7f	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3124181536349184	0	19961	106768	126796	20028	+	20038	19961	19951	10	77	5	99.97493859956894	99.54087234254915	60
bb9dde7e-338f-4eb3-a43e-34b29e84129d	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.19726582638641796	0	12639	107732	120378	12646	+	12647	12639	12638	1	8	1	99.99208735559424	99.92092986479007	60
bb6bab62-5e34-4ca1-abe6-f0e4dbf60a8c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.004508130936713173	0	289	107805	108094	289	+	289	289	289	0	0	0	100.0	100.0	60
74cfb0bc-b088-496c-85ae-fd333c3cf2ca	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	94.41048628090194	0.20280349587615212	823	14724	108578	121579	13001	+	14549	14724	12353	1548	648	1339	89.16052780701044	75.70279744312325	60
fddbd1ee-fd80-4ba2-acd2-ff7a520079ac	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.37545399140397706	0	24056	108969	133038	24069	+	24070	24056	24055	1	14	2	99.99168572022448	99.92937266306606	60
d36fd506-2390-4b17-971b-091dd8d5fd61	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.01837570326452636	0	1175	109189	110367	1178	-	1178	1175	1175	0	3	0	100.0	99.7453310696095	60
4767e84b-7cfe-401e-af4b-dc735d719956	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.17244770763101774	0	11047	113428	124483	11055	-	11056	11047	11046	1	9	1	99.99094694912185	99.900506512301	60
6e42c1a3-dfce-4674-997e-2d58c0521c46	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.0233206081328242	0	1492	113929	115424	1495	-	1495	1492	1492	0	3	0	100.0	99.79933110367892	60
d9e957c8-0f8f-4ddd-9fd0-20f1cc0798fd	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.08116195592982228	0	5142	114350	119553	5203	-	5204	5142	5141	1	62	0	100.0	98.78939277478862	60
318c95e3-f010-4371-af38-61742313b249	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.005849650869437509	0	372	114992	115367	375	+	375	372	372	0	3	0	100.0	99.2	60
a83e59ce-07a1-4fcb-9d1c-488e9609e9a5	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.024911713169311202	0	1594	117609	119206	1597	-	1597	1594	1594	0	3	0	100.0	99.81214777708203	60
f7a09970-11b8-4a36-8353-ed6dbbee9018	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.02077795988824203	0	1320	118121	119453	1332	-	1332	1320	1320	0	12	0	100.0	99.09909909909909	60
4ebe6b3f-7c83-46a1-bdfe-7937fe8f7462	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.08528011014190628	0	5457	124198	129665	5467	+	5467	5457	5457	0	10	0	100.0	99.81708432412658	60
bd8a91c1-786d-49dd-9443-3876b5145641	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3040102554519136	0	19473	126467	145956	19489	+	19489	19473	19473	0	16	0	100.0	99.91790240648571	60
e34ac010-1d62-4b6f-a72f-b3c9858de5f8	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.15021903432715522	0	9628	130182	139812	9630	-	9630	9628	9628	0	2	0	100.0	99.97923156801662	60
7cd97f81-188c-4e94-a014-798585241075	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	87.89013732833958	0.010872551082661183	0	704	130258	130955	697	-	723	801	678	26	19	29	95.72271386430678	89.76486860304287	60
8a92bcb7-e2ba-4d49-b404-de82056a96ed	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	99.86460057168648	0.31095184115031277	0	19914	130523	150457	19934	+	19935	19941	19913	1	21	2	99.98995630994827	99.87960872836719	60
0c0067db-9e9d-4a81-a886-8ce3ff59cf88	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	52.360702646848424	0.19174375596566895	0	13175	134537	146829	12292	-	13727	25162	11740	1435	552	1204	89.74446337308348	76.75384279157863	60
81682b2d-a4cd-4eda-b397-46cc233e64eb	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.03584666052791305	0	2289	135836	138134	2298	-	2298	2289	2289	0	9	0	100.0	99.60835509138381	60
8eaaee6f-63d5-46d7-9b9b-1fb64d6c8582	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	99.47258543017251	0.14486855366524304	0	9053	136358	145645	9287	-	9358	9101	8982	71	305	58	99.354264083723	95.3622568924984	60
52491855-0358-4a2f-ac45-cc3c71e064dc	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.1449777471481392	0	9280	136786	146080	9294	+	9294	9280	9280	0	14	0	100.0	99.84936518183774	60
60f2063a-90ff-4e4d-8d88-9830ba4c8520	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.12956586699079453	0	8306	137475	145781	8306	-	8306	8306	8306	0	0	0	100.0	100.0	60
a7252bc9-44e0-474e-a793-1304df2e0a19	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.06712279384317227	0	4294	138580	142883	4303	+	4303	4294	4294	0	9	0	100.0	99.79084359749012	60
27f1af5b-65b4-4d06-a670-b25e51d5ce0a	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.35378688458358054	0	22639	138795	161475	22680	+	22684	22639	22635	4	45	7	99.96907444223548	99.75312995944277	60
53bdeed2-99dc-472b-a922-ac020d49da29	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3093919342517961	0	19799	138919	158753	19834	+	19834	19799	19799	0	35	3	99.9848477195818	99.80840980135122	60
3eee4a23-e17a-4695-9a98-73590b946cb5	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3418223986719577	0	21903	140641	162554	21913	+	21913	21903	21903	0	10	1	99.99543441537689	99.94980148770136	60
6c698e6a-0333-4540-a52d-0e204e2dbd30	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.04124393839678073	0	2644	142529	145173	2644	-	2644	2644	2644	0	0	0	100.0	100.0	60
2d7bd7e8-6ddc-4fba-96f5-b8afe03ab967	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.3777782526827669	0	24188	142773	166991	24218	+	24220	24188	24186	2	32	0	100.0	99.85962014863749	60
e1cd0168-8faa-4f08-9416-59db0c62d79d	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	100.0	0.2103534452649728	0	13482	142936	156421	13485	+	13485	13482	13482	0	3	0	100.0	99.97775305895439	60
8bf11e85-40eb-45dd-a142-45e5bdd0ad7c	pseudomonas1_18c53_tig00000001_pilon_pilon_pilon	97.92822789493155	0.04169631139735056	0	2647	143662	146335	2673	-	2676	2703	2644	3	29	3	99.88653555219365	98.69207772795217	60
