name	ref	coverage	ref_coverage	qstart	qend	rstart	rend	aligned_ref_len	direction	length	read_length	match	ins	del	sub	iden	acc	mapq
94f713c2-7bd6-409f-bf4e-46e868647f8c	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.107235296153713	0	2877	4630	7509	2879	+	2881	2877	2875	2	4	0	100.0	99.791738979521	1
ba31ae59-fed9-4a53-81b8-a8d7331e7e0c	kp1_plasmid_1_pilon_pilon_pilon	100.0	14.220608652511181	0	36962	4737	41713	36976	+	36978	36962	36960	2	16	3	99.99188311688312	99.9432094759046	1
22ac991f-be34-441e-834b-f7a93c97e81f	kp1_plasmid_1_pilon_pilon_pilon	99.71884636314167	4.231261802112939	31	11026	5161	16163	11002	-	11002	11026	10995	0	7	3	99.97271487039563	99.90910743501182	2
fc93bf69-5792-42bd-a73d-103b844d480f	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.189472226815939	0	5690	5799	11492	5693	+	5693	5690	5690	0	3	3	99.94727592267135	99.89460741261198	1
2da83d7d-10f9-45b8-bd3e-e1b70f6dee8f	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.023836902971729	0	15655	6138	21801	15663	+	15664	15655	15654	1	9	1	99.99361185639454	99.92977528089888	1
ec5ffd59-3af2-4270-af11-b19f381de19b	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.8941723041185768	0	2325	6380	8705	2325	+	2325	2325	2325	0	0	0	100.0	100.0	0
f6c163f3-df14-433f-a958-dae4d246d7cb	kp1_plasmid_1_pilon_pilon_pilon	99.93606955632272	12.032290196410235	20	31284	6855	38141	31286	+	31294	31284	31256	8	30	6	99.98080368569235	99.85939796766154	1
648a3892-1d74-4eb0-9001-c2ea02927251	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.211328490060265	0	8341	7233	15583	8350	-	8350	8341	8341	0	9	2	99.97602205970507	99.86826347305389	1
ccedfcfd-ccb4-411b-a33e-abb20043a80b	kp1_plasmid_1_pilon_pilon_pilon	99.83388704318936	7.8741005395801045	34	20468	7762	28236	20474	+	20540	20468	20368	66	106	89	99.56304006284368	98.72930866601753	1
3916eb75-5e3d-496a-9599-33e53d1cce52	kp1_plasmid_1_pilon_pilon_pilon	99.80417044424297	10.58661549052562	0	27521	9493	37020	27527	-	27536	27575	27512	9	15	2	99.99273044489678	99.90557815223707	1
782c748e-909e-493e-a58e-5581c78b2ce2	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.606752635404608	0	6775	9498	16276	6778	+	6778	6775	6775	0	3	2	99.97047970479704	99.92623192682207	1
4c2be19c-f562-4a90-a438-e89d69152113	kp1_plasmid_1_pilon_pilon_pilon	100.0	10.022421610894673	0	26049	10489	36549	26060	-	26065	26049	26044	5	16	5	99.98080172016587	99.9002493765586	1
319d8084-c86c-47be-9554-f3b5f30017a8	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.11460789102251007	0	298	10664	10962	298	+	298	298	298	0	0	0	100.0	100.0	0
fc80c8c0-afcc-4cca-ba88-ca41fcf6db04	kp1_plasmid_1_pilon_pilon_pilon	100.0	8.11370025806005	0	21093	10698	31795	21097	-	21100	21093	21090	3	7	3	99.98577524893314	99.93838862559242	1
c879b891-1b2a-4c85-84f5-9674047d11bc	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.3813173754023778	0	8781	10973	19765	8792	-	8797	8781	8776	5	16	2	99.97721057429352	99.73854723201092	2
c4cb6d94-43e6-4a16-bb83-e0cd96035948	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.082679209436306	0	15793	11103	26919	15816	-	15817	15793	15792	1	24	1	99.9936676798379	99.83561990263641	1
36e3f9eb-7bb6-4ea6-8c96-846dbb342480	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.6971967217528086	0	4413	11259	15672	4413	-	4414	4413	4412	1	1	0	100.0	99.95468962392388	1
ff1b6155-b6ef-4e04-becb-01f68b10d009	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.9707057615463605	0	2523	11274	13798	2524	+	2524	2523	2523	0	1	0	100.0	99.96038034865293	1
d496b3fe-c71a-49fb-a761-87aaaf05ebb5	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.245557021271686	0	8413	11372	19811	8439	+	8450	8413	8402	11	37	23	99.72625565341585	99.15976331360947	1
d6e0b421-2707-4858-b3a5-ce82d79f7421	kp1_plasmid_1_pilon_pilon_pilon	99.35887161404071	2.3863824288411912	0	6199	11772	17977	6205	-	6205	6239	6199	0	6	1	99.98386836586546	99.88718775181306	4
cc153a5a-8287-4bd1-8065-96c243c0f9d1	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.3044647080767797	0	5990	11809	17801	5992	+	5992	5990	5990	0	2	2	99.96661101836393	99.93324432576769	1
1853bfa9-0464-45f2-8a64-b4e9579aaa45	kp1_plasmid_1_pilon_pilon_pilon	100.0	5.897306714560971	0	15327	11918	27252	15334	-	15336	15327	15325	2	9	3	99.98042414355628	99.90871152842983	1
2528b965-7793-4c8a-8b31-1d875ac3908f	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.777249179861316	0	17611	12313	29935	17622	+	17623	17611	17610	1	12	1	99.99432140829074	99.92055836123248	1
70d38188-ee8f-4b95-8ae1-a5cad10a4b42	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.5345804312794933	0	1390	12356	13746	1390	-	1391	1390	1389	1	1	0	100.0	99.85621854780733	4
09fe2a14-8e03-4554-beee-e459d902a380	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.1617163493156215	0	8211	13605	21826	8221	-	8228	8211	8204	7	17	3	99.9634324719649	99.67185221195916	2
a742de99-a186-42fc-af4c-e0efe0d2d9a0	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.8164850759758016	0	2124	13809	15932	2123	+	2124	2124	2123	1	0	0	100.0	99.95291902071563	0
db37bbc6-7dae-48b5-bdb3-97332eb51ef9	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.0071764538472485	0	5218	14028	19247	5219	+	5219	5218	5218	0	1	1	99.9808355691836	99.9616784824679	2
28a20c74-0dca-41f9-887d-6203f42017a8	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.1822957729686905	0	474	15267	15741	474	-	474	474	474	0	0	0	100.0	100.0	0
098ea096-bd62-4545-87f0-b7a0932ec11d	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.647649961348681	0	1686	15353	17037	1684	+	1686	1686	1684	2	0	2	99.8812351543943	99.76275207591934	7
da9be227-0a4a-4933-95cb-2ccf0da08ca1	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.332662864351177	0	16451	15865	32331	16466	-	16469	16451	16448	3	18	5	99.96960116731518	99.84212763373611	1
963d0f6f-7cfe-441f-b832-38f30c8c6bef	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.22344692847006156	0	581	17505	18086	581	+	581	581	581	0	0	0	100.0	100.0	0
7a749e60-edfa-468f-8feb-4ab275868cc8	kp1_plasmid_1_pilon_pilon_pilon	100.0	4.824299949618679	0	12543	17595	30139	12544	-	12544	12543	12543	0	1	0	100.0	99.99202806122449	0
ac91e5bc-e365-4779-a9c7-00bd74bd4fde	kp1_plasmid_1_pilon_pilon_pilon	100.0	15.86280897018272	0	41233	19072	60318	41246	+	41248	41233	41231	2	15	3	99.99272392132134	99.95151280062063	60
fe276c18-afc7-453a-98b2-9f74155c197d	kp1_plasmid_1_pilon_pilon_pilon	100.0	9.4755342919886	0	24630	20649	45287	24638	-	24645	24630	24623	7	15	2	99.99187751289445	99.9026171637249	60
3a7b83f9-524e-4ab1-8de9-bfffd07c4a5e	kp1_plasmid_1_pilon_pilon_pilon	100.0	10.029344235184622	0	26054	21466	47544	26078	-	26082	26054	26050	4	28	9	99.96545105566219	99.84280346599188	60
392cdff2-2727-4cdf-96e4-8b64f1f88c1b	kp1_plasmid_1_pilon_pilon_pilon	100.0	10.092801624509166	0	26239	21475	47718	26243	-	26245	26239	26237	2	6	0	100.0	99.96951800342923	60
76309737-4b7f-474c-bd5e-a4741b3dd3f6	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.1640892710861213	0	5598	23116	28743	5627	-	5634	5598	5591	7	36	9	99.83902700769093	99.07703230386936	0
adb5ea5c-ea3b-4cb9-b856-8b0ee69869d4	kp1_plasmid_1_pilon_pilon_pilon	100.0	14.432133283592997	0	37486	23252	60778	37526	+	37535	37486	37477	9	49	14	99.9626437548363	99.80817903290263	60
6149e518-7c9a-4029-815e-7889c565d5a8	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.0444817069653136	0	5304	24374	29690	5316	+	5316	5304	5304	0	12	0	100.0	99.77426636568849	0
bf5e89f4-4e0f-4933-aab2-5f38ed60ecea	kp1_plasmid_1_pilon_pilon_pilon	99.93952527339616	15.27784721768192	24	39686	26184	65909	39725	-	39738	39686	39649	13	76	11	99.97225655123711	99.74835170365897	60
99535cf7-b334-4e3c-9569-7ea815bd83ee	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.016145098205118	0	15627	28411	44054	15643	+	15647	15627	15623	4	20	2	99.98719836139026	99.8338339617818	1
6a34bddb-6350-46ae-bdc3-876ecab4d782	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.774557048193003	0	17593	28496	46111	17615	+	17618	17593	17590	3	25	0	100.0	99.84107163128618	60
54a52e3b-491e-45b6-858f-6438bf4a6e3b	kp1_plasmid_1_pilon_pilon_pilon	100.0	8.324455708665203	0	21636	32259	53904	21645	-	21649	21636	21632	4	13	0	100.0	99.92147443299922	60
8dede66b-d7f4-4fd8-b99f-14c15c729e1a	kp1_plasmid_1_pilon_pilon_pilon	100.0	11.750000961475596	0	30531	32953	63505	30552	+	30555	30531	30528	3	24	4	99.98689727463312	99.89854360988382	60
c2f07b54-1a9a-4cda-ae04-9901d4ea61ce	kp1_plasmid_1_pilon_pilon_pilon	100.0	4.559701865647246	0	11842	33349	45205	11856	-	11856	11842	11842	0	14	4	99.96622192197265	99.84817813765183	60
6802a4b0-f475-4b72-8481-56dbc51b0613	kp1_plasmid_1_pilon_pilon_pilon	100.0	9.593603495156087	0	24815	33663	58608	24945	-	24948	24815	24812	3	133	6	99.97581815250685	99.43081609748276	60
9b440f62-def0-4f3b-8c3f-8a9b86d16828	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.145628939646254	0	5574	33674	39253	5579	+	5579	5574	5574	0	5	0	100.0	99.9103782039792	0
8aef579f-356f-466f-b9f5-26cb6f5cd709	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.9156439771245726	0	4981	33900	38881	4981	-	4981	4981	4981	0	0	1	99.97992371009838	99.97992371009838	0
31486223-cfd2-4dda-9655-2d215f25bc21	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.096139867777876	0	15834	34652	50503	15851	-	15851	15834	15834	0	17	2	99.9873689528862	99.88013374550502	60
9dfa5f2a-5a26-4ca0-ba17-8868ee0e226f	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.2040866558725005	0	5723	34676	40407	5731	+	5731	5723	5723	0	8	0	100.0	99.8604083057058	0
0ac2bd35-81ac-4e3e-a55c-73f61397fb8f	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.1879992462031328	0	3087	34717	37806	3089	-	3089	3087	3087	0	2	1	99.96760609005507	99.90288119132406	0
8eaddcbe-96ee-43a8-b6c8-4d14436d8817	kp1_plasmid_1_pilon_pilon_pilon	100.0	5.267732494413827	0	13688	35169	48866	13697	+	13698	13688	13687	1	10	1	99.99269379703368	99.91239597021463	60
921e039a-75c4-4aef-bbb5-97bd891a46d7	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.9056446309279778	0	4946	35379	40334	4955	-	4956	4946	4945	1	10	0	100.0	99.77804681194512	0
c8321c22-4b31-46c6-9a0e-55c3cc9ecfd1	kp1_plasmid_1_pilon_pilon_pilon	100.0	5.23658068510905	0	13599	36535	50151	13616	-	13617	13599	13598	1	18	2	99.98529195469922	99.84578100903283	60
8d064d22-7246-4c4f-8668-07ac3f92576c	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.4924639542799123	0	9077	36536	45617	9081	-	9081	9077	9077	0	4	1	99.98898314421064	99.9449399845832	60
a8a26758-ad8a-42a2-b843-f39a1c46fbe8	kp1_plasmid_1_pilon_pilon_pilon	99.92250716358197	21.333220520196758	43	55489	36796	92266	55470	+	55471	55489	55445	1	25	2	99.99639282171522	99.94952317427123	60
b8fa4d8d-a058-42c3-b30e-fc968ba59d24	kp1_plasmid_1_pilon_pilon_pilon	100.0	9.447074614352138	0	24550	36984	61548	24564	+	24566	24550	24548	2	16	3	99.98777904513607	99.91451599772043	60
615113ab-7580-4d41-a310-857d7ecd0e2e	kp1_plasmid_1_pilon_pilon_pilon	100.0	9.412461492902388	0	24458	37353	61827	24474	-	24475	24458	24457	1	17	1	99.99591119107004	99.92236976506639	60
595f0093-1f5f-4249-9cff-14faa026c7e2	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.7261063699681175	0	1888	37865	39753	1888	-	1888	1888	1888	0	0	0	100.0	100.0	0
bc51dfc2-2acd-423c-a252-16e503d48d50	kp1_plasmid_1_pilon_pilon_pilon	100.0	5.197352480799332	0	13505	38726	52240	13514	-	13516	13505	13503	2	11	1	99.99259423831741	99.89641905889316	60
fe6be4b8-5cff-41b7-9f40-158ec97fba3e	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.4179842087248142	0	3687	39124	42811	3687	+	3689	3687	3685	2	2	4	99.89145183175035	99.78313906207644	0
73971d2b-412c-4cac-a27c-045580023898	kp1_plasmid_1_pilon_pilon_pilon	100.0	9.8189733748178	0	25507	39139	64670	25531	-	25534	25507	25504	3	27	1	99.99607904642409	99.87859324821807	60
8f9d610f-b5a8-459c-97c7-703e63572021	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.3240134298911226	0	8631	39177	47820	8643	+	8646	8631	8628	3	15	4	99.95363931386184	99.74554707379134	60
852f345f-6b09-4aa6-9d5a-d06ce5a8853b	kp1_plasmid_1_pilon_pilon_pilon	100.0	16.641988793040454	0	43196	39452	82724	43272	-	43293	43196	43175	21	97	35	99.9189345686161	99.6465941376204	60
862fd1b5-d4e4-41be-a673-9468c6d9349f	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.1628701200306133	0	8190	40411	48635	8224	-	8240	8190	8174	16	50	29	99.64521654024958	98.84708737864078	60
d0f9e3d3-f64c-45d2-9957-700ab74afdad	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.6401466057988516	0	9459	41074	50539	9465	+	9467	9459	9457	2	8	3	99.96827746642698	99.86268089151791	60
89838afc-e240-43be-b3e6-32f255b6b24a	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.318817615771277	0	16425	41894	58324	16430	+	16430	16425	16425	0	5	1	99.99391171993912	99.96348143639683	60
8aba9a2b-6449-4474-b302-907ebcc6566d	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.9479495571443406	0	5056	42296	47361	5065	+	5066	5056	5055	1	10	4	99.92087042532147	99.70390840900119	60
71db86d9-aa76-4698-999d-ad31021277d9	kp1_plasmid_1_pilon_pilon_pilon	100.0	5.2000446124676465	0	13505	42758	56279	13521	+	13525	13505	13501	4	20	2	99.9851862824976	99.80776340110906	60
6617a161-9a5c-45b1-bff3-ded122c6b0d2	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.9364772303349397	0	2433	42932	45367	2435	+	2435	2433	2433	0	2	1	99.95889847924373	99.87679671457906	60
32770339-b277-47a9-ab53-dda31d1e7828	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.9857047808412527	0	2563	43025	45588	2563	+	2563	2563	2563	0	0	0	100.0	100.0	60
b1e5528e-6334-427f-91cf-46694a4d081a	kp1_plasmid_1_pilon_pilon_pilon	100.0	9.39477034193918	0	24397	43262	67690	24428	+	24445	24397	24380	17	48	19	99.92206726825266	99.65637144610349	60
1161d9bd-9ca1-47d3-b557-df6d3f43c108	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.6536726444809378	0	6872	43370	50270	6900	+	6919	6872	6853	19	47	39	99.43090617247921	98.48243965891025	60
f1712d7a-b72b-455c-8d56-f0b89d98d30f	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.37612925308729817	0	979	43745	44723	978	+	979	979	978	1	0	0	100.0	99.89785495403473	60
84ca46bb-301e-4bcf-be62-5262e24005ab	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.7910367399054676	0	4644	43899	48556	4657	+	4657	4644	4644	0	13	0	100.0	99.7208503328323	60
39197b2b-e200-4b2b-a6db-7d23eddc5e09	kp1_plasmid_1_pilon_pilon_pilon	100.0	7.914097924366484	0	20569	44950	65528	20578	-	20580	20569	20567	2	11	3	99.98541352652308	99.92225461613216	60
e3bda8f6-9e64-497b-a9a0-b9533894af74	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.174980866635643	0	16052	45173	61229	16056	+	16058	16052	16050	2	6	3	99.98130841121495	99.93149831859509	60
9b127056-34b0-495b-8749-640d9be665c8	kp1_plasmid_1_pilon_pilon_pilon	100.0	7.854486437425245	0	20414	45615	66038	20423	+	20424	20414	20413	1	10	3	99.98530348307452	99.93145319232276	60
d6f990e7-ecc5-4e4a-8eda-89a3437228fe	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.8576362314771726	0	2224	45754	47984	2230	-	2230	2224	2224	0	6	2	99.91007194244604	99.64125560538116	60
0d801fef-ba9f-4cb3-a2da-d1f671b40914	kp1_plasmid_1_pilon_pilon_pilon	100.0	16.919278354876795	0	43979	46126	90119	43993	+	44038	43979	43934	45	59	51	99.88391678426731	99.64803124574232	60
c9b0b80d-a206-4f6b-ba99-154db4ca145d	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.29075022017791147	0	755	46232	46988	756	-	756	755	755	0	1	0	100.0	99.86772486772487	60
dd760533-f2f8-4463-a7cf-adde03ddb778	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.115565520715953	0	8099	46294	54395	8101	-	8101	8099	8099	0	2	0	100.0	99.97531168991483	60
a4c9b9ea-a4e6-477e-a02b-a6658f4c0022	kp1_plasmid_1_pilon_pilon_pilon	100.0	19.60371821842418	0	50929	46599	97572	50973	-	50976	50929	50926	3	47	6	99.98821819895535	99.8901443816698	60
8875e92d-11ff-4832-ba54-af20fa422201	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.7917405400416127	0	7257	46756	54015	7259	+	7260	7257	7256	1	3	0	100.0	99.94490358126721	60
bb7074a8-e874-45b6-8cfd-1ccf206f021b	kp1_plasmid_1_pilon_pilon_pilon	100.0	6.964929216166635	0	18096	47495	65605	18110	+	18110	18096	18096	0	14	0	100.0	99.92269464384319	60
a885f301-d029-40f4-ab7e-3b4a79d7588e	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.33920859020756333	0	881	47697	48579	882	-	882	881	881	0	1	0	100.0	99.88662131519274	60
4b432a03-d5b1-4087-b8fe-67399700ad4b	kp1_plasmid_1_pilon_pilon_pilon	100.0	10.840060457585466	0	28154	47911	76097	28186	-	28188	28154	28152	2	34	4	99.98579141801648	99.85809564353626	60
2cba104b-fc89-4d36-983e-1849e672cb42	kp1_plasmid_1_pilon_pilon_pilon	100.0	18.79530953745332	0	48840	47923	96794	48871	-	48893	48840	48818	22	53	36	99.9262567085911	99.77297363630785	60
f88a2ff9-a058-42bb-a874-8b518930ead2	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.947884176803824	0	7659	49053	56718	7665	+	7665	7659	7659	0	6	0	100.0	99.92172211350294	60
2571bd74-b386-4cc2-902f-e90aa48a3f2b	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.6783518000746105	0	4361	49250	53614	4364	-	4365	4361	4360	1	4	3	99.93119266055047	99.81672394043528	60
c484d585-fed8-4b23-8ed6-b99f65ab1cb7	kp1_plasmid_1_pilon_pilon_pilon	100.0	13.420276366545265	0	34823	51153	86048	34895	+	34975	34823	34743	80	152	77	99.7783726218231	99.11651179413867	60
013f35aa-e427-4ad4-ab7e-5f0f05851677	kp1_plasmid_1_pilon_pilon_pilon	100.0	7.737955595211083	0	20114	51245	71365	20120	+	20120	20114	20114	0	6	1	99.99502833847072	99.96520874751491	60
ee5e6f8a-d8be-4036-8777-77d3e1e99571	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.1803074414365216	0	3066	52030	55099	3069	-	3069	3066	3066	0	3	1	99.96738421395956	99.86966438579341	60
f429f796-6186-484f-9da9-0bb5a96c7432	kp1_plasmid_1_pilon_pilon_pilon	100.0	7.0568462831276415	0	18334	52184	70533	18349	+	18349	18334	18334	0	15	2	99.9890913057707	99.90735189928607	60
9b347353-fde6-4e30-984b-161575f652a6	kp1_plasmid_1_pilon_pilon_pilon	97.6065382370111	0.6430348784887142	41	1713	52528	54200	1672	+	1672	1713	1672	0	0	0	100.0	100.0	60
10445191-61c7-41ae-b22a-7afe5f5bb11d	kp1_plasmid_1_pilon_pilon_pilon	100.0	8.43060261444444	0	21908	52567	74488	21921	-	21923	21908	21906	2	15	4	99.98174016251255	99.90421019021119	60
6c17c63a-8223-4e07-b868-8801a636344a	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.5579750554771419	0	4049	52580	56631	4051	+	4051	4049	4049	0	2	1	99.97530254383798	99.92594421130585	60
f4879212-47dc-4340-ae9b-6c9a44d51c86	kp1_plasmid_1_pilon_pilon_pilon	100.0	1.2333808943261402	0	3206	52633	55840	3207	+	3207	3206	3206	0	1	0	100.0	99.96881821016527	60
dbd14376-4372-47d4-a9fd-d254825937d8	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.5453489579527493	0	1418	54134	55552	1418	+	1418	1418	1418	0	0	0	100.0	100.0	60
1f1b02ef-a683-4b9b-88e9-f8174ad1085d	kp1_plasmid_1_pilon_pilon_pilon	100.0	7.549506378429102	0	19595	54211	73841	19630	+	19634	19595	19591	4	39	2	99.98979123066714	99.77080574513599	60
43381ae0-1238-44e4-8c5c-916ace031a27	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.419841779575951	0	6292	54322	60614	6292	+	6292	6292	6292	0	0	0	100.0	100.0	60
3c654f2b-f232-44dd-accf-aac0ac50cf7b	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.4738151736232631	0	1231	54510	55742	1232	-	1232	1231	1231	0	1	0	100.0	99.91883116883118	60
978b89fd-0b7a-42af-82fb-43caca6c1c7a_2	kp1_plasmid_1_pilon_pilon_pilon	100.0	19.48987950787833	0	50631	55288	105965	50677	-	50681	50631	50627	4	50	6	99.98814861635095	99.88161243858646	60
cba3d625-3275-4946-8061-e2a13240747f	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.34536203402085247	0	898	55556	56454	898	+	898	898	898	0	0	0	100.0	100.0	60
bf678da8-238d-4d8b-a011-60d03fcca912	kp1_plasmid_1_pilon_pilon_pilon	100.0	3.6247629962656287	0	9422	56157	65582	9425	-	9426	9422	9421	1	4	1	99.98938541556097	99.93634627625715	60
c032c46a-6d50-4b0d-9baa-f24ad923fbe7	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.8518673779022141	0	2215	56167	58382	2215	-	2215	2215	2215	0	0	0	100.0	100.0	60
6a58cdbb-4c27-4286-94d6-dce4e2b58d75	kp1_plasmid_1_pilon_pilon_pilon	100.0	0.6441886492037059	0	1667	56294	57969	1675	+	1675	1667	1667	0	8	3	99.82003599280144	99.34328358208955	60
14bdd811-f693-42a8-8b0d-1126834322a9	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.4048427602810585	0	6252	56301	62554	6253	+	6253	6252	6252	0	1	1	99.98400511836212	99.96801535263074	60
049b1387-94d6-4dff-9992-e5fbd9c5c354	kp1_plasmid_1_pilon_pilon_pilon	100.0	10.590461392908924	0	27440	56376	83913	27537	+	27542	27440	27435	5	102	3	99.9890650628759	99.60060997748893	60
586c6652-3cc4-4814-8292-e5236066d8c3	kp1_plasmid_1_pilon_pilon_pilon	100.0	13.988700738797847	0	36362	56504	92877	36373	-	36374	36362	36361	1	12	2	99.9944996012211	99.95876175290043	60
a7d87c93-309a-4679-8cc5-ffa8e516b3ac	kp1_plasmid_1_pilon_pilon_pilon	100.0	4.0551194729575375	0	10529	56514	67058	10544	-	10546	10529	10527	2	17	4	99.96200246983946	99.7819078323535	60
63f0de9e-9d9f-4806-83cc-957e8e5d20a9	kp1_plasmid_1_pilon_pilon_pilon	100.0	2.680209370925747	0	6967	56970	63939	6969	-	6969	6967	6967	0	2	1	99.98564661977896	99.95695221696083	60
4e5ef139-c322-4e0d-bd96-bc6c42d9d389	kp1_plasmid_1_pilon_pilon_pilon	100.0	17.908059857624693	0	46444	57102	103666	46564	+	46642	46444	46366	78	198	74	99.84040029331838	99.24960336177693	60
5172e33c-4d7a-4444-adaf-a654ce28c5f6	kp1_plasmid_1_pilon_pilon_pilon	99.992034411343	14.524819531030664	3	37662	57512	95279	37767	-	37925	37662	37501	158	266	279	99.25601983947095	98.14634146341463	60
dfe47c8d-d933-4989-9835-24a0485ddd12	kp1_plasmid_1_pilon_pilon_pilon	100.0	19.203744370560386	0	49885	57970	107903	49933	+	49939	49885	49879	6	54	5	99.98997574129393	99.86984120627166	60
